y_value	y_true_value	y_label
-11.996757	-11.810708	0
-11.488342	-11.810708	0
-10.400457	-11.370533	0
-11.091048	-11.200377	0
-10.681728	-12.580178	0
-11.615721	-12.626333	0
-11.856587	-12.617874	0
-12.914878	-13.106151	0
-12.663780	-13.032582	0
-12.177671	-12.744324	0
-11.749522	-12.120665	0
-12.132346	-11.702274	0
-12.494566	-11.914991	0
-11.564459	-13.256328	0
-12.113295	-11.942226	0
-12.225684	-11.942226	0
-11.727542	-12.001124	0
-11.738355	-11.861491	0
-11.824838	-11.945313	0
-11.291783	-12.165848	0
-11.841953	-11.887342	0
-11.924415	-12.593080	0
-11.830105	-12.464495	0
-11.395947	-12.282943	0
-11.916262	-11.991012	0
-11.027710	-11.509482	0
-12.005935	-12.024745	0
-11.928250	-12.025486	0
-11.892396	-11.946979	0
-12.128723	-11.702026	0
-12.421139	-12.076674	1
-12.005663	-10.826185	0
-11.169232	-10.833378	0
-12.245860	-12.008601	0
-13.888563	-12.067102	1
-12.018414	-12.186835	0
-12.458043	-12.272658	0
-10.942533	-10.983709	0
-12.634537	-13.024963	0
-12.434532	-12.064753	0
-12.431942	-12.064753	0
-11.490063	-11.550573	0
-12.046890	-13.060799	0
-11.957599	-11.854103	0
-11.842156	-12.520442	0
-12.398062	-11.834095	1
-12.118166	-11.791064	0
-11.464293	-11.520492	0
-11.609558	-11.834095	0
-11.787747	-12.241447	0
-12.008709	-11.389540	0
-12.012055	-12.747814	0
-12.295139	-10.789916	0
-11.656629	-11.777265	0
-10.885832	-10.419664	0
-12.878524	-10.419664	0
-11.238146	-11.229358	0
-13.766971	-12.050450	0
-12.243148	-12.090055	0
-11.922259	-11.507336	0
-11.801550	-12.149328	0
-12.565633	-11.961300	0
-11.304477	-11.643784	0
-11.268532	-11.643784	0
-11.413823	-11.643784	0
-12.175941	-10.927255	0
-11.331194	-11.607203	0
-11.976050	-10.393367	0
-11.458879	-11.795441	0
-12.194784	-11.724561	0
-11.510378	-11.739266	0
-12.601959	-12.152168	0
-12.957443	-13.068215	0
-11.523372	-11.739266	0
-11.836483	-12.124454	0
-11.204800	-11.130215	0
-11.926682	-12.163276	0
-12.905045	-13.068215	0
-10.500878	-11.351976	0
-11.724463	-11.735566	0
-11.232676	-11.386903	0
-11.920517	-12.083330	1
-11.274502	-11.539382	0
-11.351530	-12.096939	0
-10.974158	-10.776306	0
-11.641298	-11.937689	0
-11.702363	-12.135695	0
-12.011660	-12.297375	0
-12.335572	-11.816685	0
-11.753836	-12.297375	0
-12.179607	-12.297375	0
-11.245333	-11.765049	0
-9.944372	-11.606771	1
-11.874094	-10.953085	0
-12.671875	-11.765049	0
-10.689172	-11.817995	0
-12.167804	-12.106847	0
-11.375012	-11.639998	0
-11.228714	-11.150719	0
-10.795716	-11.150719	0
-11.529970	-11.382582	0
-10.137661	-10.603249	0
-11.473984	-11.500050	1
-12.042935	-12.254303	0
-11.958448	-11.659165	0
-12.521215	-12.159720	1
-11.485941	-12.159720	0
-11.636428	-11.732685	0
-12.033019	-11.853924	0
-11.768030	-11.777096	0
-12.024543	-12.370231	0
-11.816888	-12.061712	1
-11.659265	-11.735485	0
-12.271645	-11.897150	0
-11.916612	-12.956173	0
-12.010238	-13.134898	0
-11.440933	-11.648332	1
-12.043864	-11.740458	0
-12.178497	-12.145851	0
-11.625336	-12.483725	0
-11.432330	-11.557435	0
-12.148839	-12.707637	1
-11.450855	-11.441771	0
-12.004075	-12.368180	0
-12.342285	-11.726817	0
-11.868915	-12.150753	0
-11.670417	-11.190827	0
-11.541241	-11.090611	0
-11.851547	-12.787925	0
-11.722527	-11.830950	0
-12.490064	-12.074248	0
-11.799326	-11.444146	0
-12.062189	-12.260582	0
-12.022089	-12.536960	0
-11.579079	-12.499226	0
-12.300564	-11.975602	0
-12.104641	-11.660485	0
-10.622497	-11.133852	0
-11.082695	-12.002058	1
-11.811528	-11.697249	0
-12.187761	-12.408624	0
-11.805556	-11.534784	0
-11.787459	-12.002072	0
-12.493349	-12.600677	0
-12.068119	-12.314949	0
-11.969754	-11.793482	0
-11.740784	-11.751129	0
-12.779094	-12.670552	0
-11.639943	-12.045567	0
-10.654439	-10.055636	0
-11.037143	-10.193357	0
-12.570597	-12.930825	0
-11.750954	-12.150672	0
-11.649828	-12.453317	0
-11.421678	-11.916583	0
-12.011459	-12.128696	0
-12.340715	-11.900242	0
-12.185524	-12.250872	0
-12.513024	-12.224464	0
-11.706230	-11.226493	0
-11.993374	-12.128696	1
-11.474266	-11.943416	0
-12.239894	-12.202820	0
-12.297419	-11.455900	0
-11.746245	-11.108420	0
-11.628442	-12.808304	0
-12.431350	-12.484321	0
-12.813735	-12.118431	0
-12.048448	-11.980590	0
-10.688909	-11.946857	0
-11.797174	-11.946857	0
-11.654803	-12.032866	0
-11.209747	-11.219943	0
-11.219809	-11.219943	0
-11.839977	-11.460878	0
-11.772864	-11.552838	0
-11.521391	-11.561025	0
-11.600410	-11.244536	0
-11.483765	-11.537541	0
-12.128923	-12.361000	0
-11.752441	-11.432884	0
-11.305174	-12.357223	0
-11.855659	-11.561025	0
-11.346791	-11.867176	0
-11.121976	-12.365084	0
-12.667627	-12.160774	0
-12.573812	-11.671347	0
-12.274223	-11.858093	0
-11.654931	-12.380522	0
-10.602320	-12.358685	0
-11.491371	-12.469376	0
-12.602222	-13.100437	0
-12.059868	-11.697242	0
-12.065602	-12.088893	0
-12.098975	-12.642891	0
-11.553764	-12.642891	0
-11.454092	-11.598672	0
-11.560077	-11.284446	0
-11.500833	-11.387312	1
-12.987098	-13.003881	0
-12.377242	-12.543783	0
-13.028646	-11.974369	1
-12.313346	-11.447680	1
-12.302922	-11.882663	0
-12.167948	-11.844627	0
-12.129052	-13.285743	0
-12.594447	-13.285743	0
-12.601371	-12.487145	0
-11.835268	-11.660589	0
-11.878579	-11.660589	0
-11.705655	-12.108016	0
-12.136662	-12.473273	1
-11.954275	-11.660589	0
-12.070751	-11.310755	1
-12.046027	-12.148371	0
-11.769907	-12.148371	0
-11.761406	-12.838757	0
-12.273817	-12.838757	1
-12.273817	-12.838757	0
-11.837838	-11.546537	0
-11.332346	-11.530411	1
-11.326118	-10.951602	0
-11.596372	-10.953212	0
-11.869818	-11.376583	1
-11.349598	-11.068723	0
-11.175838	-11.585856	0
-11.747631	-11.237026	0
-11.386189	-10.308904	1
-10.800622	-11.908097	0
-11.945747	-12.015078	0
-11.944022	-12.414881	0
-11.799280	-11.379539	0
-11.624098	-11.993340	0
-11.528061	-11.799912	0
-12.196740	-12.454653	0
-11.953585	-11.729755	0
-11.924501	-11.999549	0
-12.152564	-11.664473	0
-11.426672	-11.927726	0
-12.059628	-11.343234	0
-12.741520	-12.082427	1
-11.752524	-12.856277	0
-11.187876	-12.191844	0
-11.488282	-12.268852	0
-11.367870	-11.080411	0
-11.578490	-11.904072	0
-12.411184	-11.793542	1
-11.306545	-12.181328	0
-11.707177	-11.669713	0
-12.834248	-12.433403	0
-12.079339	-11.844182	0
-12.943489	-12.361451	0
-12.121868	-12.357491	1
-11.916877	-11.394854	0
-11.915631	-11.595497	0
-11.834101	-11.358871	0
-12.077082	-12.289028	0
-12.959354	-12.361451	0
-12.154535	-11.687950	0
-12.151517	-12.357491	0
-12.479442	-12.493862	0
-12.216249	-12.361451	1
-10.646175	-11.308050	0
-11.287283	-11.718461	0
-12.087914	-11.213598	1
-11.154068	-11.991621	0
-11.807009	-12.636709	0
-10.684541	-11.585686	0
-11.885557	-11.354950	0
-11.371283	-11.399960	1
-12.310102	-11.399960	0
-11.609198	-11.408898	0
-11.438896	-12.153875	0
-12.217068	-12.376066	0
-12.103030	-11.804444	0
-12.483384	-11.894007	1
-12.850205	-12.020050	0
-12.148989	-12.072152	0
-11.755905	-12.035891	0
-12.390267	-12.317550	0
-12.722069	-12.339451	0
-12.836452	-12.418925	1
-11.565714	-12.182708	0
-12.354124	-12.129871	0
-11.926060	-12.492455	0
-11.980406	-13.315660	0
-12.363958	-11.373263	0
-11.439566	-12.492455	0
-12.133968	-12.492455	1
-11.820464	-11.914904	0
-11.824448	-11.700409	0
-11.829847	-11.850959	0
-12.128720	-11.879556	0
-12.297718	-11.858827	0
-11.481494	-11.451507	0
-12.022582	-11.365594	0
-10.622411	-10.297202	0
-11.622550	-11.764566	0
-11.465652	-11.764566	0
-12.011965	-11.764566	0
-12.176689	-11.970306	0
-10.741780	-10.323620	1
-12.103209	-11.502322	0
-11.490360	-11.487741	0
-11.957396	-11.902735	0
-11.464352	-11.251147	0
-11.475234	-11.806119	0
-11.131639	-12.993286	1
-11.481141	-12.156989	0
-11.166763	-11.033096	0
-11.676744	-11.114898	0
-12.151951	-12.127962	0
-11.132841	-10.548423	0
-11.259121	-11.087536	1
-11.763896	-11.829387	0
-10.958944	-10.548423	0
-11.349026	-10.847687	0
-12.438365	-11.692685	0
-11.653059	-11.692685	0
-10.634428	-10.548423	1
-11.436191	-11.855390	0
-11.803924	-11.859658	0
-12.784732	-12.169665	0
-11.798390	-11.694971	0
-11.490252	-10.797723	0
-11.977581	-11.859658	0
-12.076604	-11.665009	0
-10.806113	-11.123337	1
-10.933247	-11.123337	0
-12.623573	-12.251722	0
-13.552839	-12.076874	0
-12.430235	-12.239272	0
-12.526795	-12.515331	0
-11.368774	-11.031315	0
-11.417095	-11.031315	0
-12.409833	-11.720163	0
-12.776743	-12.251722	1
-11.532778	-12.225279	0
-11.420686	-12.515331	0
-12.710962	-11.937624	0
-12.316381	-11.888510	1
-12.062763	-11.918041	1
-11.527651	-11.999721	0
-12.675696	-11.741692	0
-12.124915	-11.593955	1
-12.219790	-12.375725	0
-12.466473	-12.190943	0
-12.115067	-11.955404	1
-11.904716	-12.148676	0
-11.766588	-11.870085	0
-12.651699	-11.803598	0
-12.032574	-11.849676	0
-13.357146	-12.592060	0
-11.954228	-11.955404	0
-12.491554	-12.382090	0
-12.198444	-11.681180	0
-12.443697	-11.843689	0
-11.365874	-12.184102	0
-12.572382	-12.184102	0
-12.323620	-11.567691	0
-11.783203	-12.305399	0
-12.321489	-12.342571	0
-12.206553	-11.961099	0
-13.320709	-11.381163	0
-11.158054	-12.291046	0
-11.950891	-12.445376	0
-12.077156	-11.850547	0
-12.154767	-12.134309	0
-11.585589	-11.764521	0
-11.915033	-12.000464	0
-11.920799	-11.996164	0
-11.265316	-11.822160	0
-12.019477	-11.364184	0
-11.818033	-11.983645	0
-11.612117	-11.983645	0
-12.354561	-12.336055	0
-11.137069	-12.145863	0
-11.934711	-12.145863	0
-12.231692	-12.417942	0
-11.793930	-11.568873	0
-11.600833	-12.455023	1
-11.372783	-12.333103	0
-12.550340	-12.370648	0
-12.597230	-12.557470	0
-12.194677	-12.260126	0
-11.214242	-12.344790	0
-13.168144	-13.116148	0
-12.488526	-12.432240	0
-11.879757	-11.788502	0
-12.267120	-11.898355	0
-11.798012	-10.830560	0
-11.081744	-11.706730	0
-12.615403	-12.310905	0
-11.838256	-12.123900	0
-12.191447	-12.124355	0
-12.796228	-10.830560	0
-12.778552	-12.199235	0
-12.752104	-11.788502	0
-13.201818	-13.116417	0
-12.532063	-10.830560	0
-11.212430	-10.983614	0
-12.392779	-12.588814	0
-11.677011	-12.068441	0
-11.948261	-11.924649	0
-11.387755	-11.249087	0
-10.711959	-9.775441	0
-11.338868	-11.672174	0
-11.234225	-11.636054	1
-11.533510	-11.745616	0
-11.761519	-11.745616	0
-11.527805	-11.864378	0
-11.600592	-11.937681	0
-11.134372	-11.652842	0
-12.317606	-11.652842	0
-11.743111	-11.833026	0
-11.420660	-11.690217	0
-12.196761	-11.636054	0
-11.504669	-11.672174	1
-11.600838	-12.665942	0
-11.897881	-12.116468	0
-11.394022	-12.514236	0
-11.771861	-12.232165	0
-10.995256	-11.268188	0
-12.963350	-12.583755	1
-10.487212	-10.666073	0
-12.028288	-12.027387	0
-11.758300	-12.012763	0
-12.180622	-12.460287	0
-11.256939	-11.962847	0
-12.182978	-12.161907	0
-11.873909	-12.027387	0
-11.869744	-11.992869	0
-13.149130	-12.045348	0
-11.869263	-12.474049	0
-11.700150	-11.178224	0
-11.753581	-11.736331	0
-12.543882	-11.809821	0
-10.281516	-11.032421	0
-11.729146	-11.826834	0
-11.871026	-11.826834	0
-12.136429	-12.045348	0
-12.803308	-12.139999	0
-12.539343	-11.178224	0
-11.376636	-11.178224	0
-11.840725	-12.415674	1
-11.342860	-12.652452	0
-12.021530	-12.094156	0
-11.808293	-11.416466	0
-11.538162	-11.847698	0
-11.020601	-11.214026	0
-11.291669	-10.611728	0
-11.793093	-12.347394	0
-10.693364	-11.393132	0
-12.782340	-12.014570	1
-11.361112	-11.286622	0
-11.567141	-11.740911	1
-11.816646	-11.030521	0
-11.556294	-11.652984	1
-11.707006	-11.377099	0
-11.540600	-11.298521	0
-12.343000	-12.718277	0
-10.638535	-12.718277	0
-11.873214	-13.664064	1
-12.159490	-11.919520	0
-13.445658	-12.147614	0
-11.563244	-11.832023	0
-12.847138	-11.236929	0
-11.897954	-11.921258	0
-11.345502	-11.590615	0
-13.600969	-12.493232	0
-12.567355	-12.493232	0
-12.319970	-12.403671	0
-12.379837	-13.498749	0
-12.174578	-11.953510	0
-11.609214	-11.688230	0
-11.886704	-11.342926	0
-12.092143	-11.395565	0
-12.302803	-12.195036	0
-12.931125	-11.957413	0
-13.722069	-11.526880	1
-12.445065	-12.066095	0
-11.521867	-11.092197	0
-11.909898	-10.715496	0
-11.639205	-11.242507	0
-11.264134	-11.664272	0
-11.454404	-11.664272	0
-12.217912	-12.063267	0
-12.040613	-12.298447	0
-11.499069	-12.832901	0
-11.996425	-11.419393	0
-11.774244	-11.511287	0
-11.988478	-11.580087	0
-11.989357	-11.651967	0
-11.743908	-11.617919	0
-10.786804	-12.010333	0
-11.513902	-11.527301	0
-12.030924	-11.550080	0
-12.391267	-11.408003	0
-12.362477	-11.800716	0
-11.886806	-11.080118	0
-12.163894	-12.069429	0
-11.136086	-11.930706	0
-11.927100	-11.534680	0
-11.510166	-10.882977	0
-12.329023	-11.304399	1
-11.818706	-12.032294	0
-11.635672	-11.952697	0
-13.052356	-12.164241	0
-11.443250	-11.948409	0
-11.064384	-10.582914	0
-11.666045	-12.307459	0
-11.550169	-11.876696	0
-12.057070	-12.068922	0
-11.569042	-11.921222	0
-11.678972	-11.495050	0
-11.535109	-11.749494	0
-11.205793	-11.739719	0
-11.863940	-12.486835	0
-11.361162	-11.239523	0
-11.713550	-11.606121	0
-12.000153	-12.486835	0
-11.702599	-11.602549	0
-10.865215	-12.078756	0
-12.645574	-12.078756	0
-10.463704	-10.404045	1
-11.330739	-11.516239	0
-12.224521	-12.116060	0
-12.145801	-12.116060	0
-11.183047	-11.970742	0
-10.754740	-11.018567	0
-13.311253	-11.906647	0
-11.833629	-11.879137	0
-12.092882	-11.879137	0
-13.314568	-13.127516	0
-12.846109	-13.083577	0
-12.364470	-12.294845	1
-12.045887	-11.976416	0
-11.590085	-11.750017	0
-11.506130	-12.072779	0
-11.681730	-12.072779	0
-12.449294	-11.814842	0
-12.829723	-12.038278	0
-11.533040	-11.545452	0
-11.262655	-11.614591	0
-11.589003	-11.633033	0
-11.776155	-12.006347	0
-11.529184	-12.425800	0
-12.065442	-11.826213	0
-12.099024	-12.552584	0
-12.317757	-12.434880	0
-12.490471	-12.871541	0
-12.278581	-12.600266	0
-11.536257	-12.143030	0
-11.934199	-11.660822	0
-12.069811	-11.891015	0
-11.796640	-11.745049	0
-13.036299	-12.467444	0
-11.966162	-12.440756	0
-12.341921	-12.871541	0
-12.241165	-12.173015	0
-12.469873	-12.744824	0
-12.407795	-12.467444	0
-12.290449	-12.467444	0
-11.185067	-11.786577	0
-11.360641	-11.030321	0
-11.782728	-11.918078	0
-11.320633	-10.954695	0
-11.380486	-11.598288	0
-11.780752	-10.954695	1
-11.619807	-12.067430	0
-11.997395	-11.598288	0
-11.324262	-10.952625	0
-11.469624	-10.370285	0
-11.682976	-12.126800	0
-12.261616	-9.614698	0
-11.994180	-12.747195	0
-11.410952	-11.479053	0
-12.413813	-11.479053	0
-11.892456	-11.211488	0
-12.037999	-11.407797	0
-11.758652	-11.211488	0
-11.821716	-12.272334	0
-11.878567	-11.892769	0
-11.939467	-12.244493	1
-12.605728	-12.244493	0
-12.203369	-12.760666	1
-11.495812	-11.865866	0
-11.383305	-11.975326	0
-10.164903	-11.417288	1
-12.160902	-12.786544	0
-11.398676	-13.117722	0
-11.334168	-11.491449	1
-12.073653	-11.495089	0
-11.968942	-12.005695	0
-11.216798	-11.667747	0
-11.527472	-11.516870	0
-12.123567	-12.198831	0
-11.992859	-11.811064	0
-12.155963	-11.986065	0
-12.398305	-12.300399	0
-11.942543	-12.015057	0
-11.948976	-11.637538	0
-11.845468	-11.424048	0
-11.999599	-11.737304	0
-12.193533	-12.231941	1
-11.517212	-12.192639	0
-11.997442	-10.813112	0
-12.355367	-11.981709	0
-12.463975	-12.253147	0
-12.782277	-12.382314	0
-11.828717	-12.207502	0
-11.809056	-11.811800	0
-12.211657	-12.596771	0
-12.319142	-13.061530	1
-11.715915	-12.022189	0
-11.819383	-11.848357	0
-11.748727	-11.148695	1
-12.233541	-11.148695	1
-12.012836	-11.875981	0
-12.091668	-11.333316	0
-11.905436	-11.333316	0
-11.933416	-11.561061	0
-11.599740	-11.423778	0
-11.260931	-11.691874	0
-11.543057	-11.103089	0
-12.824438	-12.651567	1
-11.872280	-11.956574	0
-12.040529	-11.902096	0
-12.276745	-12.397925	0
-11.808431	-11.963872	0
-12.303386	-12.137259	0
-12.174541	-12.153893	0
-11.993153	-11.862751	0
-12.972091	-11.862751	0
-11.831111	-11.825719	0
-12.592859	-12.614168	0
-12.959980	-12.436274	0
-12.390802	-11.825719	0
-12.750158	-12.436274	0
-11.195721	-11.776269	0
-11.544720	-11.776269	0
-11.794947	-12.095669	0
-12.267269	-12.095669	0
-11.325506	-12.223202	0
-11.363356	-11.739091	0
-11.849664	-12.172088	0
-11.910497	-12.282897	0
-11.626273	-12.021413	0
-11.267005	-11.739091	0
-12.108755	-12.393435	0
-12.620454	-12.829412	0
-11.932577	-11.357895	0
-11.234724	-12.342694	0
-12.039301	-12.194811	0
-11.522511	-12.016027	0
-13.131115	-13.130592	0
-11.819242	-11.946326	0
-12.209129	-12.368073	1
-12.867196	-12.368073	0
-13.106756	-12.368073	0
-11.372432	-11.138538	0
-11.210018	-11.138538	0
-11.260124	-11.243773	0
-12.041845	-11.449245	0
-12.359266	-12.105972	0
-11.379114	-11.184636	0
-11.680572	-12.401928	0
-12.296568	-12.374547	0
-10.886079	-11.272039	1
-11.171248	-11.310695	0
-11.661107	-11.974985	0
-11.921101	-12.835333	0
-12.917005	-12.257463	1
-11.793259	-12.561932	0
-14.173155	-13.639627	0
-12.294439	-12.827849	0
-11.468648	-12.827849	0
-12.582662	-11.972036	0
-11.885993	-11.860006	0
-12.579844	-12.135246	0
-11.773254	-12.135246	0
-11.327904	-11.085335	0
-12.627141	-12.245794	0
-11.935986	-11.918928	0
-12.444268	-11.824444	0
-11.756303	-11.506816	0
-11.353760	-11.932037	0
-11.622810	-11.676643	0
-11.655268	-11.336065	0
-11.777630	-11.932037	0
-11.974216	-11.460894	0
-11.863368	-11.932037	0
-12.497762	-11.893554	0
-12.025578	-11.893554	0
-14.243655	-12.258784	0
-11.530383	-12.407145	1
-12.599114	-12.010645	0
-11.722446	-12.010645	0
-12.258695	-12.010645	0
-12.057592	-12.010645	0
-12.389563	-11.942359	0
-12.378585	-12.372187	0
-12.905642	-12.959118	0
-11.576801	-11.743643	0
-11.243019	-11.301042	0
-10.982901	-11.533287	0
-10.727470	-11.533287	0
-11.667130	-12.044362	0
-12.177930	-11.983509	0
-11.772067	-11.961215	0
-11.663148	-12.774081	0
-10.933770	-11.394345	0
-11.873225	-11.103625	0
-11.788809	-12.059566	0
-11.778401	-12.208004	0
-12.020548	-11.567426	0
-12.750175	-12.139588	0
-12.747320	-12.743088	0
-12.516266	-12.213993	0
-11.005985	-11.039309	0
-11.873427	-11.548667	0
-11.760428	-11.548667	0
-11.669909	-12.068408	0
-11.530207	-12.073623	0
-11.896718	-12.143338	0
-13.402312	-13.209260	0
-11.967464	-12.242847	0
-11.461400	-12.004263	1
-11.406585	-12.166310	0
-12.805902	-12.535112	0
-12.341297	-12.097538	0
-12.180012	-14.077831	0
-12.791502	-11.797160	0
-12.209509	-11.797160	0
-12.177625	-12.449485	0
-10.951177	-11.132335	0
-11.877990	-11.450877	0
-12.552000	-11.790077	0
-12.738022	-13.172598	0
-13.296749	-13.172598	0
-11.354793	-12.988632	0
-12.168140	-12.476099	0
-12.386498	-12.476099	0
-12.189559	-13.175619	0
-11.684216	-13.233259	0
-10.841665	-11.938038	0
-11.925494	-11.100058	0
-12.608624	-11.506963	0
-10.095034	-11.240172	0
-10.718022	-10.224670	0
-12.611532	-11.624108	0
-12.111114	-11.624108	0
-11.980608	-12.143835	0
-12.033323	-11.378176	0
-11.604609	-11.389975	0
-11.621696	-10.899619	0
-11.996419	-12.304476	0
-13.445208	-12.187492	0
-11.980541	-11.311876	0
-12.150501	-12.196747	0
-11.441149	-11.270647	0
-12.264817	-12.103626	0
-10.404737	-12.020983	0
-12.601474	-12.367382	0
-12.060828	-12.569963	0
-12.247263	-12.569963	0
-12.655647	-13.003710	0
-12.349670	-11.970682	0
-10.147101	-10.471201	0
-12.264060	-11.921567	0
-12.246061	-12.500785	0
-11.766589	-11.966143	0
-11.964589	-12.373806	0
-11.604336	-12.373806	0
-12.412978	-13.217272	0
-10.733197	-11.511123	0
-10.783847	-11.511123	0
-11.717155	-11.680410	0
-12.307074	-11.925914	0
-12.346372	-11.926800	0
-12.788592	-12.483815	0
-11.740116	-11.306785	0
-12.054207	-11.674042	0
-12.098425	-12.070607	0
-12.138058	-11.601170	0
-11.729971	-11.108343	0
-10.953903	-11.419306	0
-10.884860	-10.768330	0
-10.653716	-11.123240	0
-11.469865	-11.654678	0
-12.107322	-12.283344	0
-11.910120	-12.202767	0
-12.027754	-11.716595	0
-13.028920	-12.150870	0
-12.472360	-12.150870	0
-10.784012	-11.364084	0
-11.820506	-10.799591	0
-11.914935	-12.272638	1
-11.510775	-11.555822	0
-11.540570	-11.622074	0
-11.212116	-12.035135	0
-11.404147	-12.815898	0
-11.181943	-12.542030	0
-12.158196	-11.137796	1
-12.283062	-11.237336	0
-12.936667	-13.153545	1
-12.462861	-12.947780	0
-11.564723	-11.720599	1
-11.683782	-11.720599	0
-11.798451	-12.323228	1
-11.202818	-11.839044	0
-11.872276	-12.114852	1
-12.526103	-11.789093	0
-11.685369	-12.114852	0
-12.373705	-12.032630	0
-13.041756	-11.906533	0
-11.884120	-11.906533	0
-13.428188	-12.344536	0
-12.182653	-11.906533	0
-11.844243	-11.956331	0
-12.802081	-11.721153	0
-12.423606	-11.540957	0
-13.285990	-12.472143	0
-12.366015	-11.966840	1
-12.006097	-10.891737	0
-12.068347	-11.933817	1
-12.830265	-11.925507	1
-11.768825	-11.966840	0
-11.790079	-11.966840	0
-11.871092	-12.536662	0
-11.473377	-12.710537	0
-11.323163	-11.643705	0
-12.196579	-11.395638	1
-11.616650	-12.056952	0
-11.826334	-12.186233	0
-10.838657	-11.747364	0
-11.440542	-12.216264	0
-10.876994	-11.757319	0
-11.725934	-12.048612	0
-11.800552	-12.263926	0
-12.897180	-12.505531	0
-11.950403	-12.505531	0
-10.677847	-11.324875	0
-12.883385	-12.282469	0
-11.651856	-11.939762	0
-12.024173	-12.100644	0
-11.156671	-11.240399	0
-12.463692	-12.550751	0
-11.690828	-12.550751	0
-11.896045	-11.908675	0
-12.057261	-12.226581	0
-11.488566	-11.515207	0
-11.871096	-11.519284	0
-12.110499	-11.163011	0
-11.419367	-11.612300	0
-11.521947	-11.858637	0
-11.659251	-11.147489	0
-11.660487	-12.151274	0
-10.976124	-12.484946	0
-12.295141	-12.484946	0
-11.911862	-12.350612	0
-12.549244	-12.722011	0
-12.092302	-12.509134	1
-12.333985	-12.509134	0
-11.943265	-12.509134	0
-12.040873	-11.564869	0
-11.302308	-11.223093	0
-12.331538	-11.235078	1
-9.980175	-11.219210	0
-11.130352	-11.704505	0
-10.848075	-10.495819	0
-12.717663	-11.891964	0
-13.130341	-12.643093	1
-10.570555	-11.260669	1
-11.795465	-11.648110	0
-12.408294	-11.648110	0
-12.288450	-11.198727	1
-11.851169	-11.830521	0
-12.123022	-11.830521	0
-11.631084	-11.667171	1
-11.832319	-11.399358	0
-12.273394	-11.490420	0
-11.684363	-11.075885	1
-12.359062	-12.632985	0
-11.343575	-11.456109	0
-11.394229	-11.005852	0
-12.732731	-12.608717	0
-13.255116	-12.418800	0
-12.788869	-12.861014	0
-12.184625	-11.955812	0
-11.983862	-11.962891	0
-11.300153	-10.404160	1
-11.624331	-11.703178	0
-12.856891	-12.873208	0
-12.688002	-12.342663	0
-11.700941	-11.397753	0
-11.796377	-11.696746	0
-12.447656	-11.908900	0
-12.431025	-12.636995	0
-12.343502	-11.899488	0
-12.622272	-12.099459	0
-12.085240	-11.814717	0
-12.472825	-11.251953	0
-12.088238	-10.848665	1
-12.424711	-12.598558	0
-12.120386	-12.009568	0
-12.393548	-12.959309	0
-11.973721	-12.636995	0
-11.991768	-11.479950	0
-12.198956	-12.249841	0
-12.523773	-11.548731	0
-12.533776	-11.575890	0
-11.763530	-11.947017	0
-11.858759	-11.675467	0
-11.518759	-12.726309	1
-12.190142	-11.378977	0
-11.525997	-11.395742	0
-11.834493	-12.048242	0
-12.151423	-11.332401	0
-12.140381	-11.161580	0
-11.459763	-11.161580	0
-11.650182	-11.589582	0
-12.318265	-11.332401	0
-11.341311	-11.178607	0
-12.568155	-12.455939	1
-12.535236	-12.325846	0
-11.783266	-10.700147	0
-11.810903	-12.455939	0
-11.048460	-11.324261	0
-11.623627	-11.802018	0
-12.003419	-11.966127	0
-11.079373	-11.563540	0
-12.003814	-11.902184	1
-11.778185	-11.665748	0
-11.574226	-11.708621	0
-12.173821	-11.927784	0
-11.848561	-12.088705	0
-11.843551	-11.801524	0
-11.793954	-10.907034	0
-11.204341	-11.086645	0
-11.274555	-11.263006	0
-12.063486	-11.673990	0
-11.537817	-11.109082	0
-11.473938	-11.109082	0
-11.670963	-12.381683	0
-11.078045	-10.888016	0
-12.626132	-11.979580	0
-12.097746	-12.077086	0
-11.849590	-11.968014	0
-11.759506	-11.069103	0
-11.916235	-12.002593	0
-11.837197	-11.840452	0
-12.146749	-12.238582	0
-11.680572	-12.349823	1
-12.225570	-12.506047	0
-12.067741	-11.660242	0
-12.119675	-11.735209	0
-11.507679	-12.274553	0
-11.320894	-12.111699	0
-11.765855	-12.414643	0
-12.305327	-12.842690	0
-12.567432	-12.842690	0
-11.556944	-12.185285	0
-12.460165	-11.735209	0
-12.123440	-12.353497	0
-12.139394	-12.256968	0
-11.794768	-11.944677	0
-12.031232	-12.488084	0
-11.888796	-11.763833	0
-12.033864	-11.763833	0
-11.700900	-11.734458	0
-12.227936	-11.761707	0
-11.417265	-11.115042	1
-12.111225	-12.348646	0
-11.654363	-11.939907	0
-12.353451	-11.777276	0
-11.500086	-11.334315	0
-11.370165	-10.679402	0
-12.242094	-12.339666	0
-12.147761	-12.298952	0
-12.085764	-12.262561	0
-12.106647	-12.039359	0
-11.749513	-11.935114	0
-11.615878	-12.065573	0
-12.001932	-11.969820	0
-12.052564	-11.969820	0
-11.941304	-11.852562	0
-11.605717	-11.018585	0
-13.221615	-13.058735	0
-11.501800	-11.299080	0
-12.657545	-11.856344	0
-12.488962	-11.851357	1
-11.640270	-11.349631	1
-11.469374	-11.389812	0
-12.247273	-12.295007	0
-11.374404	-11.441684	0
-11.770930	-11.441684	0
-11.519157	-11.441684	0
-11.355732	-12.141271	0
